Station;Date;Temperature
WSLLAF;202209290650;8.4
WSLLAF;202209290700;8.2
WSLLAF;202209290710;8.0
WSLLAF;202209290720;8.0
WSLLAF;202209290730;8.0
WSLLAF;202209290740;7.7
WSLLAF;202209290750;7.5
WSLLAF;202209290800;7.5
WSLLAF;202209290810;7.4
WSLLAF;202209290820;7.7
WSLLAF;202209290830;7.9
WSLLAF;202209290840;8.0
WSLLAF;202209290850;8.1
WSLLAF;202209290900;8.2
WSLLAF;202209290910;8.1
WSLLAF;202209290920;8.1
WSLLAF;202209290930;8.2
WSLLAF;202209290940;8.3
WSLLAF;202209290950;8.4
WSLLAF;202209291000;8.5
WSLLAF;202209291010;8.4
WSLLAF;202209291020;8.3
WSLLAF;202209291030;8.3
WSLLAF;202209291040;8.3
WSLLAF;202209291050;8.3
WSLLAF;202209291100;8.1
WSLLAF;202209291110;8.1
WSLLAF;202209291120;8.3
WSLLAF;202209291130;8.3
WSLLAF;202209291140;8.2
WSLLAF;202209291150;8.2
WSLLAF;202209291200;8.2
WSLLAF;202209291210;8.2
WSLLAF;202209291220;8.2
WSLLAF;202209291230;8.2
WSLLAF;202209291240;8.3
WSLLAF;202209291250;8.3
WSLLAF;202209291300;8.2
WSLLAF;202209291310;7.9
WSLLAF;202209291320;7.8
WSLLAF;202209291330;8.0
WSLLAF;202209291340;8.4
WSLLAF;202209291350;8.5
WSLLAF;202209291400;8.3
WSLLAF;202209291410;8.3
WSLLAF;202209291420;8.4
WSLLAF;202209291430;8.7
WSLLAF;202209291440;8.8
WSLLAF;202209291450;8.7
WSLLAF;202209291500;8.8
WSLLAF;202209291510;8.9
WSLLAF;202209291520;8.8
WSLLAF;202209291530;8.7
WSLLAF;202209291540;8.7
WSLLAF;202209291550;8.7
WSLLAF;202209291600;8.7
WSLLAF;202209291610;8.6
WSLLAF;202209291620;8.6
WSLLAF;202209291630;8.7
WSLLAF;202209291640;8.6
WSLLAF;202209291650;8.5
WSLLAF;202209291700;8.4
WSLLAF;202209291710;8.3
WSLLAF;202209291720;8.1
WSLLAF;202209291730;7.7
WSLLAF;202209291740;7.5
WSLLAF;202209291750;7.2
WSLLAF;202209291800;7.1
WSLLAF;202209291810;7.0
WSLLAF;202209291820;6.9
WSLLAF;202209291830;6.8
WSLLAF;202209291840;6.7
WSLLAF;202209291850;6.7
WSLLAF;202209291900;6.6
WSLLAF;202209291910;6.6
WSLLAF;202209291920;6.5
WSLLAF;202209291930;6.5
WSLLAF;202209291940;6.4
WSLLAF;202209291950;6.4
WSLLAF;202209292000;6.4
WSLLAF;202209292010;6.4
WSLLAF;202209292020;6.4
WSLLAF;202209292030;6.3
WSLLAF;202209292040;6.3
WSLLAF;202209292050;6.3
WSLLAF;202209292100;6.3
WSLLAF;202209292110;6.5
WSLLAF;202209292120;6.4
WSLLAF;202209292130;6.4
WSLLAF;202209292140;6.4
WSLLAF;202209292150;6.3
WSLLAF;202209292200;6.2
WSLLAF;202209292210;6.2
WSLLAF;202209292220;6.1
WSLLAF;202209292230;6.0
WSLLAF;202209292240;5.9
WSLLAF;202209292250;5.8
WSLLAF;202209292300;5.7
WSLLAF;202209292310;5.5
WSLLAF;202209292320;5.4
WSLLAF;202209292330;5.3
WSLLAF;202209292340;5.1
WSLLAF;202209292350;5.0
WSLLAF;202209300000;5.0
WSLLAF;202209300010;5.2
WSLLAF;202209300020;5.3
WSLLAF;202209300030;4.9
WSLLAF;202209300040;4.4
WSLLAF;202209300050;4.3
WSLLAF;202209300100;5.0
WSLLAF;202209300110;5.3
WSLLAF;202209300120;5.2
WSLLAF;202209300130;5.1
WSLLAF;202209300140;5.1
WSLLAF;202209300150;5.3
WSLLAF;202209300200;5.7
WSLLAF;202209300210;5.9
WSLLAF;202209300220;6.0
WSLLAF;202209300230;6.0
WSLLAF;202209300240;6.0
WSLLAF;202209300250;1.4
WSLLAF;202209300300;6.1
WSLLAF;202209300310;6.2
WSLLAF;202209300320;6.2
WSLLAF;202209300330;6.2
WSLLAF;202209300340;6.2
WSLLAF;202209300350;6.2
WSLLAF;202209300400;6.2
WSLLAF;202209300410;6.2
WSLLAF;202209300420;6.2
WSLLAF;202209300430;6.3
WSLLAF;202209300440;6.4
WSLLAF;202209300450;6.4
WSLLAF;202209300500;6.4
WSLLAF;202209300510;6.4
WSLLAF;202209300520;6.4
WSLLAF;202209300530;6.3
WSLLAF;202209300540;6.3
WSLLAF;202209300550;6.3
WSLLAF;202209300600;6.3
WSLLAF;202209300610;6.3
WSLLAF;202209300620;6.4
WSLLAF;202209300630;6.4
WSLLAF;202209300640;6.5
WSLLAF;202209300650;6.6
WSLLAF;202209300700;6.8
WSLLAF;202209300710;7.0
WSLLAF;202209300720;7.2
WSLLAF;202209300730;7.4
WSLLAF;202209300740;7.3
WSLLAF;202209300750;7.4
WSLLAF;202209300800;7.6
WSLLAF;202209300810;7.9
WSLLAF;202209300820;7.9
WSLLAF;202209300830;7.7
WSLLAF;202209300840;7.8
WSLLAF;202209300850;8.0
WSLLAF;202209300900;8.2
WSLLAF;202209300910;8.6
WSLLAF;202209300920;9.0
WSLLAF;202209300930;9.5
WSLLAF;202209300940;9.4
WSLLAF;202209300950;9.5
WSLLAF;202209301000;9.9
WSLLAF;202209301010;9.9
WSLLAF;202209301020;9.7
WSLLAF;202209301030;10.0
WSLLAF;202209301040;10.4
WSLLAF;202209301050;10.2
WSLLAF;202209301100;10.4
WSLLAF;202209301110;10.5
WSLLAF;202209301120;10.5
WSLLAF;202209301130;11.0
WSLLAF;202209301140;11.1
WSLLAF;202209301150;11.3
WSLLAF;202209301200;10.9
WSLLAF;202209301210;11.2
WSLLAF;202209301220;11.5
WSLLAF;202209301230;11.5
WSLLAF;202209301240;11.7
WSLLAF;202209301250;11.3
WSLLAF;202209301300;11.2
WSLLAF;202209301310;11.3
WSLLAF;202209301320;10.9
WSLLAF;202209301330;10.7
WSLLAF;202209301340;10.9
WSLLAF;202209301350;11.0
WSLLAF;202209301400;11.0
WSLLAF;202209301410;10.8
WSLLAF;202209301420;10.7
WSLLAF;202209301430;10.5
WSLLAF;202209301440;10.5
WSLLAF;202209301450;10.3
WSLLAF;202209301500;10.3
WSLLAF;202209301510;10.3
WSLLAF;202209301520;10.3
WSLLAF;202209301530;10.6
WSLLAF;202209301540;10.7
WSLLAF;202209301550;10.5
WSLLAF;202209301600;10.3
WSLLAF;202209301610;10.1
WSLLAF;202209301620;10.0
WSLLAF;202209301630;9.9
WSLLAF;202209301640;9.8
WSLLAF;202209301650;9.5
WSLLAF;202209301700;9.1
WSLLAF;202209301710;8.6
WSLLAF;202209301720;8.3
WSLLAF;202209301730;8.3
WSLLAF;202209301740;8.3
WSLLAF;202209301750;8.2
WSLLAF;202209301800;8.3
WSLLAF;202209301810;8.3
WSLLAF;202209301820;8.1
WSLLAF;202209301830;8.0
WSLLAF;202209301840;8.0
WSLLAF;202209301850;7.9
WSLLAF;202209301900;7.5
WSLLAF;202209301910;7.2
WSLLAF;202209301920;7.4
WSLLAF;202209301930;7.7
WSLLAF;202209301940;8.0
WSLLAF;202209301950;8.3
WSLLAF;202209302000;8.3
WSLLAF;202209302010;8.3
WSLLAF;202209302020;7.8
WSLLAF;202209302030;7.8
WSLLAF;202209302040;7.9
WSLLAF;202209302050;8.0
WSLLAF;202209302100;8.1
WSLLAF;202209302110;8.2
WSLLAF;202209302120;8.1
WSLLAF;202209302130;7.7
WSLLAF;202209302140;7.5
WSLLAF;202209302150;7.2
WSLLAF;202209302200;7.3
WSLLAF;202209302210;7.4
WSLLAF;202209302220;7.7
WSLLAF;202209302230;7.7
WSLLAF;202209302240;8.0
WSLLAF;202209302250;7.3
WSLLAF;202209302300;7.1
WSLLAF;202209302310;7.2
WSLLAF;202209302320;7.6
WSLLAF;202209302330;7.7
WSLLAF;202209302340;7.5
WSLLAF;202209302350;7.4
WSLLAF;202210010000;7.4
WSLLAF;202210010010;7.6
WSLLAF;202210010020;7.7
WSLLAF;202210010030;7.8
WSLLAF;202210010040;7.9
WSLLAF;202210010050;7.8
WSLLAF;202210010100;7.7
WSLLAF;202210010110;7.6
WSLLAF;202210010120;7.6
WSLLAF;202210010130;7.6
WSLLAF;202210010140;7.6
WSLLAF;202210010150;7.5
WSLLAF;202210010200;7.4
WSLLAF;202210010210;7.3
WSLLAF;202210010220;7.2
WSLLAF;202210010230;7.0
WSLLAF;202210010240;7.0
WSLLAF;202210010250;6.9
WSLLAF;202210010300;6.8
WSLLAF;202210010310;6.8
WSLLAF;202210010320;6.8
WSLLAF;202210010330;6.9
WSLLAF;202210010340;7.0
WSLLAF;202210010350;7.0
WSLLAF;202210010400;6.8
WSLLAF;202210010410;6.7
WSLLAF;202210010420;6.5
WSLLAF;202210010430;6.5
WSLLAF;202210010440;6.5
WSLLAF;202210010450;6.6
WSLLAF;202210010500;6.7
WSLLAF;202210010510;6.8
WSLLAF;202210010520;6.9
WSLLAF;202210010530;7.1
WSLLAF;202210010540;7.2
WSLLAF;202210010550;7.4
WSLLAF;202210010600;7.5
WSLLAF;202210010610;7.5
WSLLAF;202210010620;7.5
WSLLAF;202210010630;7.5
WSLLAF;202210010640;7.3
WSLLAF;202210010650;7.2
WSLLAF;202210010700;6.9
WSLLAF;202210010710;6.8
WSLLAF;202210010720;6.9
WSLLAF;202210010730;7.1
WSLLAF;202210010740;7.3
WSLLAF;202210010750;7.7
WSLLAF;202210010800;7.8
WSLLAF;202210010810;8.0
WSLLAF;202210010820;8.1
WSLLAF;202210010830;8.2
WSLLAF;202210010840;8.3
WSLLAF;202210010850;8.3
WSLLAF;202210010900;8.3
WSLLAF;202210010910;8.4
WSLLAF;202210010920;8.3
WSLLAF;202210010930;8.1
WSLLAF;202210010940;8.0
WSLLAF;202210010950;8.0
WSLLAF;202210011000;7.9
WSLLAF;202210011010;7.8
WSLLAF;202210011020;7.8
WSLLAF;202210011030;7.8
WSLLAF;202210011040;7.9
WSLLAF;202210011050;7.9
WSLLAF;202210011100;7.9
WSLLAF;202210011110;7.8
WSLLAF;202210011120;7.7
WSLLAF;202210011130;7.5
WSLLAF;202210011140;7.6
WSLLAF;202210011150;7.8
WSLLAF;202210011200;7.8
WSLLAF;202210011210;7.7
WSLLAF;202210011220;7.7
WSLLAF;202210011230;7.8
WSLLAF;202210011240;7.7
WSLLAF;202210011250;7.7
WSLLAF;202210011300;7.7
WSLLAF;202210011310;7.5
WSLLAF;202210011320;7.6
WSLLAF;202210011330;7.7
WSLLAF;202210011340;7.9
WSLLAF;202210011350;8.1
WSLLAF;202210011400;8.2
WSLLAF;202210011410;8.2
WSLLAF;202210011420;8.3
WSLLAF;202210011430;8.4
WSLLAF;202210011440;8.5
WSLLAF;202210011450;8.6
WSLLAF;202210011500;8.7
WSLLAF;202210011510;8.8
WSLLAF;202210011520;8.9
WSLLAF;202210011530;8.9
WSLLAF;202210011540;9.0
WSLLAF;202210011550;9.1
WSLLAF;202210011600;9.2
WSLLAF;202210011610;9.3
WSLLAF;202210011620;9.3
WSLLAF;202210011630;9.3
WSLLAF;202210011640;9.4
WSLLAF;202210011650;9.6
WSLLAF;202210011700;9.9
WSLLAF;202210011710;10.0
WSLLAF;202210011720;10.0
WSLLAF;202210011730;10.0
WSLLAF;202210011740;9.9
WSLLAF;202210011750;10.0
WSLLAF;202210011800;10.0
WSLLAF;202210011810;10.1
WSLLAF;202210011820;10.1
WSLLAF;202210011830;10.3
WSLLAF;202210011840;10.4
WSLLAF;202210011850;10.4
WSLLAF;202210011900;10.5
WSLLAF;202210011910;10.6
WSLLAF;202210011920;10.7
WSLLAF;202210011930;10.8
WSLLAF;202210011940;10.8
WSLLAF;202210011950;10.8
WSLLAF;202210012000;10.8
WSLLAF;202210012010;10.8
WSLLAF;202210012020;10.9
WSLLAF;202210012030;11.0
WSLLAF;202210012040;11.1
WSLLAF;202210012050;11.1
WSLLAF;202210012100;11.2
WSLLAF;202210012110;11.2
WSLLAF;202210012120;11.1
WSLLAF;202210012130;11.2
WSLLAF;202210012140;11.3
WSLLAF;202210012150;11.4
WSLLAF;202210012200;11.6
WSLLAF;202210012210;11.6
WSLLAF;202210012220;11.5
WSLLAF;202210012230;11.5
WSLLAF;202210012240;11.5
WSLLAF;202210012250;11.6
WSLLAF;202210012300;11.6
WSLLAF;202210012310;12.0
WSLLAF;202210012320;12.1
WSLLAF;202210012330;12.0
WSLLAF;202210012340;12.0
WSLLAF;202210012350;12.0
WSLLAF;202210020000;11.9
WSLLAF;202210020010;11.9
WSLLAF;202210020020;11.8
WSLLAF;202210020030;11.9
WSLLAF;202210020040;11.9
WSLLAF;202210020050;12.0
WSLLAF;202210020100;12.0
WSLLAF;202210020110;12.1
WSLLAF;202210020120;12.0
WSLLAF;202210020130;12.0
WSLLAF;202210020140;12.0
WSLLAF;202210020150;12.2
WSLLAF;202210020200;12.4
WSLLAF;202210020210;12.3
WSLLAF;202210020220;12.3
WSLLAF;202210020230;12.3
WSLLAF;202210020240;12.3
WSLLAF;202210020250;12.2
WSLLAF;202210020300;12.2
WSLLAF;202210020310;12.3
WSLLAF;202210020320;12.5
WSLLAF;202210020330;12.5
WSLLAF;202210020340;12.5
WSLLAF;202210020350;12.4
WSLLAF;202210020400;12.5
WSLLAF;202210020410;12.5
WSLLAF;202210020420;12.5
WSLLAF;202210020430;12.5
WSLLAF;202210020440;12.4
WSLLAF;202210020450;12.3
WSLLAF;202210020500;12.3
WSLLAF;202210020510;12.4
WSLLAF;202210020520;12.4
WSLLAF;202210020530;12.3
WSLLAF;202210020540;12.3
WSLLAF;202210020550;12.3
WSLLAF;202210020600;12.4
WSLLAF;202210020610;12.5
WSLLAF;202210020620;12.5
WSLLAF;202210020630;12.5
WSLLAF;202210020640;12.5
WSLLAF;202210020650;12.5
WSLLAF;202210020700;12.5
WSLLAF;202210020710;12.6
WSLLAF;202210020720;12.6
WSLLAF;202210020730;12.6
WSLLAF;202210020740;12.7
WSLLAF;202210020750;12.8
WSLLAF;202210020800;12.7
WSLLAF;202210020810;12.8
WSLLAF;202210020820;12.8
WSLLAF;202210020830;12.8
WSLLAF;202210020840;12.9
WSLLAF;202210020850;13.0
WSLLAF;202210020900;13.1
WSLLAF;202210020910;13.0
WSLLAF;202210020920;13.0
WSLLAF;202210020930;13.2
WSLLAF;202210020940;13.2
WSLLAF;202210020950;13.4
WSLLAF;202210021000;13.6
WSLLAF;202210021010;13.6
WSLLAF;202210021020;13.8
WSLLAF;202210021030;14.5
WSLLAF;202210021040;14.5
WSLLAF;202210021050;14.6
WSLLAF;202210021100;14.7
WSLLAF;202210021110;15.1
WSLLAF;202210021120;14.8
WSLLAF;202210021130;15.3
WSLLAF;202210021140;15.7
WSLLAF;202210021150;15.8
WSLLAF;202210021200;16.1
WSLLAF;202210021210;16.2
WSLLAF;202210021220;16.2
WSLLAF;202210021230;16.6
WSLLAF;202210021240;16.9
WSLLAF;202210021250;17.2
WSLLAF;202210021300;17.4
WSLLAF;202210021310;17.5
WSLLAF;202210021320;17.6
WSLLAF;202210021330;17.6
WSLLAF;202210021340;17.9
WSLLAF;202210021350;17.7
WSLLAF;202210021400;17.8
WSLLAF;202210021410;18.1
WSLLAF;202210021420;17.9
WSLLAF;202210021430;17.8
WSLLAF;202210021440;17.6
WSLLAF;202210021450;17.4
WSLLAF;202210021500;17.1
WSLLAF;202210021510;16.9
WSLLAF;202210021520;17.0
WSLLAF;202210021530;16.9
WSLLAF;202210021540;16.6
WSLLAF;202210021550;16.3
WSLLAF;202210021600;16.1
WSLLAF;202210021610;15.7
WSLLAF;202210021620;15.6
WSLLAF;202210021630;15.5
WSLLAF;202210021640;15.7
WSLLAF;202210021650;16.1
WSLLAF;202210021700;15.9
WSLLAF;202210021710;15.3
WSLLAF;202210021720;15.0
WSLLAF;202210021730;14.9
WSLLAF;202210021740;14.6
WSLLAF;202210021750;14.5
WSLLAF;202210021800;14.4
WSLLAF;202210021810;14.3
WSLLAF;202210021820;14.4
WSLLAF;202210021830;14.0
WSLLAF;202210021840;13.6
WSLLAF;202210021850;13.7
WSLLAF;202210021900;13.5
WSLLAF;202210021910;13.5
WSLLAF;202210021920;13.8
WSLLAF;202210021930;14.3
WSLLAF;202210021940;14.3
WSLLAF;202210021950;14.2
WSLLAF;202210022000;14.2
WSLLAF;202210022010;14.1
WSLLAF;202210022020;14.1
WSLLAF;202210022030;14.1
WSLLAF;202210022040;13.4
WSLLAF;202210022050;12.8
WSLLAF;202210022100;13.2
WSLLAF;202210022110;13.8
WSLLAF;202210022120;14.1
WSLLAF;202210022130;14.0
WSLLAF;202210022140;13.8
WSLLAF;202210022150;13.7
WSLLAF;202210022200;13.6
WSLLAF;202210022210;13.3
WSLLAF;202210022220;13.5
WSLLAF;202210022230;13.5
WSLLAF;202210022240;13.2
WSLLAF;202210022250;12.9
WSLLAF;202210022300;13.1
WSLLAF;202210022310;13.0
WSLLAF;202210022320;12.6
WSLLAF;202210022330;12.4
WSLLAF;202210022340;12.1
WSLLAF;202210022350;12.1
WSLLAF;202210030000;12.0
WSLLAF;202210030010;11.8
WSLLAF;202210030020;12.0
WSLLAF;202210030030;12.3
WSLLAF;202210030040;12.3
WSLLAF;202210030050;12.1
WSLLAF;202210030100;12.1
WSLLAF;202210030110;12.0
WSLLAF;202210030120;11.7
WSLLAF;202210030130;11.4
WSLLAF;202210030140;11.8
WSLLAF;202210030150;12.2
WSLLAF;202210030200;12.0
WSLLAF;202210030210;11.8
WSLLAF;202210030220;11.9
WSLLAF;202210030230;11.6
WSLLAF;202210030240;11.6
WSLLAF;202210030250;11.8
WSLLAF;202210030300;11.6
WSLLAF;202210030310;11.5
WSLLAF;202210030320;11.8
WSLLAF;202210030330;12.2
WSLLAF;202210030340;11.9
WSLLAF;202210030350;11.7
WSLLAF;202210030400;11.7
WSLLAF;202210030410;11.8
WSLLAF;202210030420;11.9
WSLLAF;202210030430;11.8
WSLLAF;202210030440;11.8
WSLLAF;202210030450;11.9
WSLLAF;202210030500;11.9
WSLLAF;202210030510;11.8
WSLLAF;202210030520;11.6
WSLLAF;202210030530;10.7
WSLLAF;202210030540;10.5
WSLLAF;202210030550;10.5
WSLLAF;202210030600;10.9
WSLLAF;202210030610;12.4
WSLLAF;202210030620;13.8
WSLLAF;202210030630;14.2
WSLLAF;202210030640;15.1
WSLLAF;202210030650;15.4
WSLLAF;202210030700;15.8
WSLLAF;202210030710;15.5
WSLLAF;202210030720;15.2
WSLLAF;202210030730;15.9
WSLLAF;202210030740;15.9
WSLLAF;202210030750;15.1
WSLLAF;202210030800;14.1
WSLLAF;202210030810;13.7
WSLLAF;202210030820;13.1
WSLLAF;202210030830;13.0
WSLLAF;202210030840;12.9
WSLLAF;202210030850;13.4
WSLLAF;202210030900;13.8
WSLLAF;202210030910;14.1
WSLLAF;202210030920;14.0
WSLLAF;202210030930;13.9
WSLLAF;202210030940;13.9
WSLLAF;202210030950;13.7
WSLLAF;202210031000;13.6
WSLLAF;202210031010;13.3
WSLLAF;202210031020;13.5
WSLLAF;202210031030;13.7
WSLLAF;202210031040;13.9
WSLLAF;202210031050;14.6
WSLLAF;202210031100;14.4
WSLLAF;202210031110;14.3
WSLLAF;202210031120;14.1
WSLLAF;202210031130;14.2
WSLLAF;202210031140;14.3
WSLLAF;202210031150;14.5
WSLLAF;202210031200;14.3
WSLLAF;202210031210;14.0
WSLLAF;202210031220;14.2
WSLLAF;202210031230;14.4
WSLLAF;202210031240;14.7
WSLLAF;202210031250;14.8
WSLLAF;202210031300;15.0
WSLLAF;202210031310;15.0
WSLLAF;202210031320;15.1
WSLLAF;202210031330;15.4
WSLLAF;202210031340;15.1
WSLLAF;202210031350;14.9
WSLLAF;202210031400;15.2
WSLLAF;202210031410;15.1
WSLLAF;202210031420;15.2
WSLLAF;202210031430;15.3
WSLLAF;202210031440;15.4
WSLLAF;202210031450;15.0
WSLLAF;202210031500;14.9
WSLLAF;202210031510;14.9
WSLLAF;202210031520;14.7
WSLLAF;202210031530;14.4
WSLLAF;202210031540;14.3
WSLLAF;202210031550;14.3
WSLLAF;202210031600;13.7
WSLLAF;202210031610;13.3
WSLLAF;202210031620;13.0
WSLLAF;202210031630;12.8
WSLLAF;202210031640;12.5
WSLLAF;202210031650;12.2
WSLLAF;202210031700;12.1
WSLLAF;202210031710;11.8
WSLLAF;202210031720;11.7
WSLLAF;202210031730;11.6
WSLLAF;202210031740;11.5
WSLLAF;202210031750;11.3
WSLLAF;202210031800;11.2
WSLLAF;202210031810;11.1
WSLLAF;202210031820;11.1
WSLLAF;202210031830;11.0
WSLLAF;202210031840;10.8
WSLLAF;202210031850;10.6
WSLLAF;202210031900;10.6
WSLLAF;202210031910;10.6
WSLLAF;202210031920;10.4
WSLLAF;202210031930;10.4
WSLLAF;202210031940;10.3
WSLLAF;202210031950;10.4
WSLLAF;202210032000;10.4
WSLLAF;202210032010;10.4
WSLLAF;202210032020;10.4
WSLLAF;202210032030;10.4
WSLLAF;202210032040;10.4
WSLLAF;202210032050;10.3
WSLLAF;202210032100;10.3
WSLLAF;202210032110;10.3
WSLLAF;202210032120;10.2
WSLLAF;202210032130;10.3
WSLLAF;202210032140;10.3
WSLLAF;202210032150;10.3
WSLLAF;202210032200;10.4
WSLLAF;202210032210;10.4
WSLLAF;202210032220;10.5
WSLLAF;202210032230;10.5
WSLLAF;202210032240;10.6
WSLLAF;202210032250;10.7
WSLLAF;202210032300;10.7
WSLLAF;202210032310;10.7
WSLLAF;202210032320;10.8
WSLLAF;202210032330;10.8
WSLLAF;202210032340;10.8
WSLLAF;202210032350;10.8
WSLLAF;202210040000;10.8
WSLLAF;202210040010;10.8
WSLLAF;202210040020;10.7
WSLLAF;202210040030;10.8
WSLLAF;202210040040;10.7
WSLLAF;202210040050;10.7
WSLLAF;202210040100;10.7
WSLLAF;202210040110;10.7
WSLLAF;202210040120;10.7
WSLLAF;202210040130;10.7
WSLLAF;202210040140;10.7
WSLLAF;202210040150;10.7
WSLLAF;202210040200;10.7
WSLLAF;202210040210;10.8
WSLLAF;202210040220;10.8
WSLLAF;202210040230;10.7
WSLLAF;202210040240;10.6
WSLLAF;202210040250;10.5
WSLLAF;202210040300;10.5
WSLLAF;202210040310;10.6
WSLLAF;202210040320;10.8
WSLLAF;202210040330;10.7
WSLLAF;202210040340;10.6
WSLLAF;202210040350;10.6
WSLLAF;202210040400;10.5
WSLLAF;202210040410;10.5
WSLLAF;202210040420;10.4
WSLLAF;202210040430;10.4
WSLLAF;202210040440;10.2
WSLLAF;202210040450;10.2
WSLLAF;202210040500;10.1
WSLLAF;202210040510;10.0
WSLLAF;202210040520;10.0
WSLLAF;202210040530;9.8
WSLLAF;202210040540;9.4
WSLLAF;202210040550;9.3
WSLLAF;202210040600;9.2
WSLLAF;202210040610;9.3
WSLLAF;202210040620;9.8
WSLLAF;202210040630;10.6
WSLLAF;202210040640;11.4
WSLLAF;202210040650;12.0
WSLLAF;202210040700;12.3
WSLLAF;202210040710;12.9
WSLLAF;202210040720;13.6
WSLLAF;202210040730;14.7
WSLLAF;202210040740;15.0
WSLLAF;202210040750;14.1
WSLLAF;202210040800;13.0
WSLLAF;202210040810;12.9
WSLLAF;202210040820;13.2
WSLLAF;202210040830;13.7
WSLLAF;202210040840;12.9
WSLLAF;202210040850;12.5
WSLLAF;202210040900;12.3
WSLLAF;202210040910;12.7
WSLLAF;202210040920;13.4
WSLLAF;202210040930;13.7
WSLLAF;202210040940;14.4
WSLLAF;202210040950;15.2
WSLLAF;202210041000;15.5
WSLLAF;202210041010;15.2
WSLLAF;202210041020;15.7
WSLLAF;202210041030;16.0
WSLLAF;202210041040;16.0
WSLLAF;202210041050;15.9
WSLLAF;202210041100;15.7
WSLLAF;202210041110;15.4
WSLLAF;202210041120;16.1
WSLLAF;202210041130;16.6
WSLLAF;202210041140;15.9
WSLLAF;202210041150;15.9
WSLLAF;202210041200;15.5
WSLLAF;202210041210;15.5
WSLLAF;202210041220;15.7
WSLLAF;202210041230;15.9
WSLLAF;202210041240;15.9
WSLLAF;202210041250;16.1
WSLLAF;202210041300;16.8
WSLLAF;202210041310;16.3
WSLLAF;202210041320;16.8
WSLLAF;202210041330;16.8
WSLLAF;202210041340;17.3
WSLLAF;202210041350;17.4
WSLLAF;202210041400;17.1
WSLLAF;202210041410;17.3
WSLLAF;202210041420;17.1
WSLLAF;202210041430;17.2
WSLLAF;202210041440;17.6
WSLLAF;202210041450;17.6
WSLLAF;202210041500;17.6
WSLLAF;202210041510;17.7
WSLLAF;202210041520;17.6
WSLLAF;202210041530;17.4
WSLLAF;202210041540;17.5
WSLLAF;202210041550;17.6
WSLLAF;202210041600;17.5
WSLLAF;202210041610;17.7
WSLLAF;202210041620;17.9
WSLLAF;202210041630;17.5
WSLLAF;202210041640;17.3
WSLLAF;202210041650;17.1
WSLLAF;202210041700;16.5
WSLLAF;202210041710;15.6
WSLLAF;202210041720;14.8
WSLLAF;202210041730;14.2
WSLLAF;202210041740;14.1
WSLLAF;202210041750;14.0
WSLLAF;202210041800;13.9
WSLLAF;202210041810;13.8
WSLLAF;202210041820;13.6
WSLLAF;202210041830;13.5
WSLLAF;202210041840;13.6
WSLLAF;202210041850;13.7
WSLLAF;202210041900;13.7
WSLLAF;202210041910;13.9
WSLLAF;202210041920;13.9
WSLLAF;202210041930;13.6
WSLLAF;202210041940;13.6
WSLLAF;202210041950;14.0
WSLLAF;202210042000;14.1
WSLLAF;202210042010;13.7
WSLLAF;202210042020;13.4
WSLLAF;202210042030;13.3
WSLLAF;202210042040;13.2
WSLLAF;202210042050;13.2
WSLLAF;202210042100;13.6
WSLLAF;202210042110;13.6
WSLLAF;202210042120;13.5
WSLLAF;202210042130;13.6
WSLLAF;202210042140;13.4
WSLLAF;202210042150;13.3
WSLLAF;202210042200;12.9
WSLLAF;202210042210;12.6
WSLLAF;202210042220;12.6
WSLLAF;202210042230;12.9
WSLLAF;202210042240;13.4
WSLLAF;202210042250;12.7
WSLLAF;202210042300;12.5
WSLLAF;202210042310;12.6
WSLLAF;202210042320;12.3
WSLLAF;202210042330;12.1
WSLLAF;202210042340;12.7
WSLLAF;202210042350;12.7
WSLLAF;202210050000;12.7
WSLLAF;202210050010;12.6
WSLLAF;202210050020;12.6
WSLLAF;202210050030;12.7
WSLLAF;202210050040;12.9
WSLLAF;202210050050;12.8
WSLLAF;202210050100;12.4
WSLLAF;202210050110;11.8
WSLLAF;202210050120;11.9
WSLLAF;202210050130;12.0
WSLLAF;202210050140;11.9
WSLLAF;202210050150;11.7
WSLLAF;202210050200;11.6
WSLLAF;202210050210;11.5
WSLLAF;202210050220;11.0
WSLLAF;202210050230;10.7
WSLLAF;202210050240;10.5
WSLLAF;202210050250;10.7
WSLLAF;202210050300;10.9
WSLLAF;202210050310;11.4
WSLLAF;202210050320;11.5
WSLLAF;202210050330;11.3
WSLLAF;202210050340;11.2
WSLLAF;202210050350;11.2
WSLLAF;202210050400;11.3
WSLLAF;202210050410;10.8
WSLLAF;202210050420;10.4
WSLLAF;202210050430;10.1
WSLLAF;202210050440;10.4
WSLLAF;202210050450;10.7
WSLLAF;202210050500;10.9
WSLLAF;202210050510;10.7
WSLLAF;202210050520;10.9
WSLLAF;202210050530;11.3
WSLLAF;202210050540;11.5
WSLLAF;202210050550;11.4
WSLLAF;202210050600;11.7
WSLLAF;202210050610;12.0
WSLLAF;202210050620;12.3
WSLLAF;202210050630;12.5
WSLLAF;202210050640;13.3
WSLLAF;202210050650;13.6
WSLLAF;202210050700;13.9
WSLLAF;202210050710;13.5
WSLLAF;202210050720;13.2
WSLLAF;202210050730;13.3
WSLLAF;202210050740;13.3
WSLLAF;202210050750;13.9
WSLLAF;202210050800;14.2
WSLLAF;202210050810;14.3
WSLLAF;202210050820;14.7
